Species,Individual,Twig,Major diameter,Minor diameter,Area,,,,,,,,
MBA,MBA02,MBA02-01-03,86.064,112.364,5083.391,,,,,,,,
MBA,MBA02,MBA02-01-03,63.794,60.456,5028.026,,,,,,,,
MBA,MBA02,MBA02-01-03,47.777,12.09,6048.676,,,,,,,,
MBA,MBA02,MBA02-01-03,42.818,12.883,6859.9,,,,,,,,
MBA,MBA02,MBA02-01-03,45.238,14.342,8983.045,,,,,,,,
MBA,MBA02,MBA02-01-03,89.597,93.664,11584.018,,,,,,,,
MBA,MBA02,MBA02-01-03,72.938,68.427,5107.463,,,,,,,,
MBA,MBA02,MBA02-01-03,84.704,76.599,582.541,,,,,,,,
MBA,MBA02,MBA02-01-03,57.088,62.699,6717.274,,,,,,,,
MBA,MBA02,MBA02-01-03,61.524,76.578,1511.116,,,,,,,,
MBA,MBA02,MBA02-01-03,68.581,62.447,11266.87,,,,,,,,
MBA,MBA02,MBA02-01-03,58.516,55.492,4039.271,,,,,,,,
MBA,MBA02,MBA02-02-01,69.256,63.688,3502.467,,,,,,,,
MBA,MBA02,MBA02-02-01,17.225,31.502,4313.089,,,,,,,,
MBA,MBA02,MBA02-02-01,32.66,58.725,4586.908,,,,,,,,
MBA,MBA02,MBA02-02-01,50.408,72.707,4791.519,,,,,,,,
MBA,MBA02,MBA02-02-01,29.502,49.418,3841.881,,,,,,,,
MBA,MBA02,MBA02-02-01,57.912,82.398,2251.328,,,,,,,,
MBA,MBA02,MBA02-02-01,44.895,53.247,5691.809,,,,,,,,
MBA,MBA02,MBA02-02-01,25.787,48.796,860.572,,,,,,,,
MBA,MBA02,MBA02-02-01,31.139,66.153,4356.419,,,,,,,,
MBA,MBA02,MBA02-02-01,20.337,93.916,5614.779,,,,,,,,
MBA,MBA02,MBA02-02-01,51.531,76.026,835.898,,,,,,,,
MBA,MBA02,MBA02-02-01,95.837,80.501,4367.251,,,,,,,,
MBA,MBA02,MBA02-02-01,74.309,76.452,1535.79,,,,,,,,
MBA,MBA02,MBA02-02-01,21.954,52.306,4967.244,,,,,,,,
MBA,MBA02,MBA02-02-01,66.881,72.154,6948.966,,,,,,,,
MBA,MBA02,MBA02-02-01,75.981,78.413,3684.812,,,,,,,,
MBA,MBA02,MBA02-02-01,24.248,42.626,2853.728,,,,,,,,
MBA,MBA02,MBA02-02-01,14.922,30.356,2231.469,,,,,,,,
MBA,MBA02,MBA02-02-01,72.723,68.425,1114.531,,,,,,,,
MBA,MBA02,MBA02-02-01,95.657,66.008,2153.235,,,,,,,,
MBA,MBA02,MBA02-02-01,40.459,16.307,4127.134,,,,,,,,
MBA,MBA02,MBA02-02-01,50.503,61.985,1237.899,,,,,,,,
MBA,MBA02,MBA02-02-01,30.701,71.73,3529.548,,,,,,,,
MBA,MBA02,MBA02-02-01,62.785,76.249,1873.398,,,,,,,,
MBA,MBA02,MBA02-02-01,95.774,61.774,678.829,,,,,,,,
MBA,MBA02,MBA02-02-01,92.067,62.466,3338.778,,,,,,,,
MBA,MBA02,MBA02-02-01,70.291,61.525,502.502,,,,,,,,
MBA,MBA02,MBA02-02-01,71.321,62.278,2569.077,,,,,,,,
MBA,MBA02,MBA02-02-01,45.784,36.57,1231.881,,,,,,,,
MBA,MBA02,MBA02-02-01,44.83,50.166,1684.434,,,,,,,,
MBA,MBA02,MBA02-02-01,36.789,33.466,1363.675,,,,,,,,
MBA,MBA02,MBA02-02-02,68.002,61.442,4018.81,,,,,,,,
MBA,MBA02,MBA02-02-02,67.593,58.635,4214.394,,,,,,,,
MBA,MBA02,MBA02-02-02,74.319,91.543,2380.113,,,,,,,,
MBA,MBA02,MBA02-02-02,85.701,94.669,4572.464,,,,,,,,
MBA,MBA02,MBA02-02-02,95.081,117.538,4139.17,,,,,,,,
MBA,MBA02,MBA02-02-02,77.272,102.185,4086.211,,,,,,,,
MBA,MBA02,MBA02-02-02,102.436,81.188,4642.875,,,,,,,,
MBA,MBA02,MBA02-02-02,95.753,23.065,3525.937,,,,,,,,
MBA,MBA02,MBA02-02-02,96.545,80.822,6626.402,,,,,,,,
MBA,MBA02,MBA02-02-02,81.188,94.388,6805.136,,,,,,,,
MBA,MBA02,MBA02-02-02,78.99,90.525,4808.369,,,,,,,,
MBA,MBA02,MBA02-02-02,74.055,73.897,5871.145,,,,,,,,
MBA,MBA02,MBA02-02-02,60.355,58.697,2916.315,,,,,,,,
MBA,MBA02,MBA02-02-02,53.071,40.179,6141.353,,,,,,,,
MBA,MBA02,MBA02-02-02,69.878,100.974,6852.077,,,,,,,,
MBA,MBA02,MBA02-02-02,73.559,100.107,2837.48,,,,,,,,
MBA,MBA02,MBA02-02-02,96.276,86.553,7359.393,,,,,,,,
MBA,MBA02,MBA02-02-02,68.447,64.622,6552.983,,,,,,,,
MBA,MBA02,MBA02-02-02,44.342,14.016,8880.739,,,,,,,,
MBA,MBA02,MBA02-02-02,44.981,16.941,7440.636,,,,,,,,
MBA,MBA02,MBA02-02-02,65.562,72.026,5226.017,,,,,,,,
MBA,MBA02,MBA02-02-02,47.124,67.58,4070.564,,,,,,,,
MBA,MBA02,MBA02-02-02,58.82,89.131,3217.816,,,,,,,,
MBA,MBA02,MBA02-02-02,79.612,73.057,1588.146,,,,,,,,
MBA,MBA02,MBA02-02-02,69.732,63.782,6604.738,,,,,,,,
MBA,MBA02,MBA02-02-02,61.988,88.806,581.939,,,,,,,,
MBA,MBA02,MBA02-02-02,59.491,98.616,772.107,,,,,,,,
MBA,MBA02,MBA02-02-02,31.471,13.714,407.418,,,,,,,,
MBA,MBA02,MBA02-02-03,22.549,27.624,5431.239,,,,,,,,
MBA,MBA02,MBA02-02-03,98.476,75.034,4931.144,,,,,,,,
MBA,MBA02,MBA02-02-03,71.811,78.727,1140.41,,,,,,,,
MBA,MBA02,MBA02-02-03,92.244,88.901,542.221,,,,,,,,
MBA,MBA02,MBA02-02-03,69.405,92.705,6105.856,,,,,,,,
MBA,MBA02,MBA02-02-03,61.476,66.813,5147.792,,,,,,,,
MBA,MBA02,MBA02-02-03,81.983,98.177,7013.971,,,,,,,,
MBA,MBA02,MBA02-02-03,37.308,31.526,4799.952,,,,,,,,
MBA,MBA02,MBA02-02-03,87.009,97.451,3202.776,,,,,,,,
MBA,MBA02,MBA02-02-03,66.024,71.334,6523.505,,,,,,,,
MBA,MBA02,MBA02-02-03,67.361,54.303,6620.996,,,,,,,,
MBA,MBA02,MBA02-02-03,73.057,61.437,4002.567,,,,,,,,
MBA,MBA02,MBA02-02-03,84.444,75.248,3865.357,,,,,,,,
MBA,MBA02,MBA02-02-03,76.486,47.378,4258.934,,,,,,,,
MBA,MBA02,MBA02-02-03,67.74,51.982,3083.018,,,,,,,,
MBA,MBA02,MBA02-02-03,78.367,40.961,5037.061,,,,,,,,
MBA,MBA02,MBA02-02-03,91.592,35.861,3198.564,,,,,,,,
MBA,MBA02,MBA02-02-03,87.303,45.796,3063.159,,,,,,,,
MBA,MBA02,MBA02-02-03,39.281,19.456,3827.444,,,,,,,,
MBA,MBA02,MBA02-02-03,73.03,79.021,822.058,,,,,,,,
MBA,MBA02,MBA02-02-03,79.968,69.141,4750.604,,,,,,,,
MBA,MBA02,MBA02-02-03,25.599,37.308,4706.673,,,,,,,,
MBA,MBA02,MBA02-02-03,39.862,60.589,853.953,,,,,,,,
MBA,MBA02,MBA02-02-03,64.429,69.233,2592.552,,,,,,,,
MBA,MBA02,MBA02-02-03,91.621,73.538,4165.655,,,,,,,,
MBA,MBA02,MBA02-02-03,83.714,84.437,5220.008,,,,,,,,
MBA,MBA02,MBA02-02-03,81.346,107.716,6415.181,,,,,,,,
MBA,MBA02,MBA02-02-03,77.748,111.714,7561.007,,,,,,,,
MBA,MBA02,MBA02-02-03,63.37,71.911,6949.579,,,,,,,,
MBA,MBA02,MBA02-02-03,39.043,73.057,4505.672,,,,,,,,
MBA,MBA02,MBA02-02-03,46.403,51.982,783.543,,,,,,,,
MBA,MBA02,MBA02-02-03,68.706,76.344,2194.762,,,,,,,,
MBA,MBA02,MBA02-02-03,49.338,66.814,714.938,,,,,,,,
MBA,MBA02,MBA02-02-03,18.763,34.01,4640.475,,,,,,,,
MBA,MBA02,MBA02-02-03,43.011,61.681,2856.14,,,,,,,,
MBA,MBA02,MBA02-02-03,64.294,85.636,2371.089,,,,,,,,
MBA,MBA02,MBA02-02-03,13.991,51.636,4370.869,,,,,,,,
MBA,MBA02,MBA02-02-03,71.575,98.796,2885.026,,,,,,,,
MBA,MBA02,MBA02-02-03,54.991,79.264,5972.859,,,,,,,,
MBA,MBA02,MBA02-02-03,32.069,36.427,4113.299,,,,,,,,
MBA,MBA02,MBA02-02-03,79.928,80.203,1391.36,,,,,,,,
MBA,MBA02,MBA02-02-03,79.748,71.005,5534.749,,,,,,,,
MBA,MBA02,MBA02-02-03,78.317,75.572,4976.881,,,,,,,,
MBA,MBA02,MBA02-02-03,89.589,65.866,5307.87,,,,,,,,
MBA,MBA02,MBA02-02-03,62.225,72.15,3805.779,,,,,,,,
MBA,MBA02,MBA02-02-03,43.505,63.971,2189.948,,,,,,,,
MBA,MBA02,MBA02-02-03,64.57,66.442,542.221,,,,,,,,
MBA,MBA02,MBA02-02-03,64.404,59.818,3390.538,,,,,,,,
MBA,MBA02,MBA02-02-03,17.121,28.251,3133.569,,,,,,,,
MBA,MBA02,MBA02-02-03,15.078,23.958,2727.355,,,,,,,,
MBA,MBA02,MBA02-02-03,25.693,29.265,3661.347,,,,,,,,
MBA,MBA02,MBA02-02-03,75.225,43.158,1137.401,,,,,,,,
MBA,MBA02,MBA02-02-03,53.239,18.416,1266.186,,,,,,,,
MBA,MBA02,MBA02-02-03,77.382,71.805,2106.298,,,,,,,,
MBA,MBA02,MBA02-02-03,82.788,75.034,896.079,,,,,,,,
MBA,MBA02,MBA02-02-03,62.252,46.054,2470.386,,,,,,,,
MBA,MBA02,MBA02-02-03,46.858,53.517,4516.504,,,,,,,,
MBA,MBA02,MBA02-02-03,26.371,49.443,614.437,,,,,,,,
MBA,MBA02,MBA02-02-03,30.544,44.19,311.13,,,,,,,,
MBA,MBA02,MBA02-02-03,34.712,29.187,2837.484,,,,,,,,
MBA,MBA02,MBA02-02-03,92.949,50.381,1027.271,,,,,,,,
MBA,MBA03,MBA03-01-01,57.032,31.224,2010.609,,,,,,,,
MBA,MBA03,MBA03-01-01,74.244,81.539,1358.259,,,,,,,,
MBA,MBA03,MBA03-01-01,24.108,36.147,2509.499,,,,,,,,
MBA,MBA03,MBA03-01-01,48.366,57.219,4340.17,,,,,,,,
MBA,MBA03,MBA03-01-01,48.547,68.694,3265.96,,,,,,,,
MBA,MBA03,MBA03-01-01,64.737,55.759,924.362,,,,,,,,
MBA,MBA03,MBA03-01-01,39.131,61.546,3915.902,,,,,,,,
MBA,MBA03,MBA03-01-01,39.011,57.264,4629.033,,,,,,,,
MBA,MBA03,MBA03-01-01,34,64.696,339.414,,,,,,,,
MBA,MBA03,MBA03-01-01,52.68,62.535,4104.867,,,,,,,,
MBA,MBA03,MBA03-01-01,63.374,61.526,2798.363,,,,,,,,
MBA,MBA03,MBA03-01-01,62.714,43.05,3879.193,,,,,,,,
MBA,MBA03,MBA03-01-01,53.246,41.335,2835.674,,,,,,,,
MBA,MBA03,MBA03-01-01,57.815,57.821,1322.151,,,,,,,,
MBA,MBA03,MBA03-01-01,61.081,50.93,3352.619,,,,,,,,
MBA,MBA03,MBA03-01-01,18.967,31.446,1467.786,,,,,,,,
MBA,MBA03,MBA03-01-01,34.866,74.681,2383.122,,,,,,,,
MBA,MBA03,MBA03-01-01,54.832,58.68,2476.4,,,,,,,,
MBA,MBA03,MBA03-01-01,42.104,32.847,755.257,,,,,,,,
MBA,MBA03,MBA03-01-01,60.818,71.424,2617.221,,,,,,,,
MBA,MBA03,MBA03-01-01,25.546,48.938,1712.116,,,,,,,,
MBA,MBA03,MBA03-01-01,45.9,62.252,2623.239,,,,,,,,
MBA,MBA03,MBA03-01-01,68.863,77.626,2229.663,,,,,,,,
MBA,MBA03,MBA03-01-01,63.374,73.46,2459.55,,,,,,,,
MBA,MBA03,MBA03-01-01,30.125,49.589,3411.595,,,,,,,,
MBA,MBA03,MBA03-01-01,41.065,53.208,1730.772,,,,,,,,
MBA,MBA03,MBA03-01-01,55.895,58.557,2100.276,,,,,,,,
MBA,MBA03,MBA03-01-01,13.01,29.048,2931.962,,,,,,,,
MBA,MBA03,MBA03-01-01,82.022,62.413,2614.814,,,,,,,,
MBA,MBA03,MBA03-01-01,74.821,59.337,2821.833,,,,,,,,
MBA,MBA03,MBA03-01-01,32.185,26.572,4565.243,,,,,,,,
MBA,MBA03,MBA03-01-01,34.547,29.266,1763.269,,,,,,,,
MBA,MBA03,MBA03-01-01,74.602,49.821,650.544,,,,,,,,
MBA,MBA03,MBA03-01-01,63.971,80.268,1971.492,,,,,,,,
MBA,MBA03,MBA03-01-01,34.87,72.324,1162.073,,,,,,,,
MBA,MBA03,MBA03-01-01,32.986,42.75,1874.602,,,,,,,,
MBA,MBA03,MBA03-01-01,61.233,42.688,764.886,,,,,,,,
MBA,MBA03,MBA03-01-02,53.567,40.339,1969.692,,,,,,,,
MBA,MBA03,MBA03-01-02,40.047,26.02,1032.087,,,,,,,,
MBA,MBA03,MBA03-01-02,61.329,54.125,1839.703,,,,,,,,
MBA,MBA03,MBA03-01-02,76.765,98.46,2981.92,,,,,,,,
MBA,MBA03,MBA03-01-02,43.753,27.427,2428.264,,,,,,,,
MBA,MBA03,MBA03-01-02,34.866,33.367,519.354,,,,,,,,
MBA,MBA03,MBA03-01-02,16.365,24.061,258.172,,,,,,,,
MBA,MBA03,MBA03-01-02,20.024,32.494,271.412,,,,,,,,
MBA,MBA03,MBA03-01-02,46.028,47.074,1916.734,,,,,,,,
MBA,MBA03,MBA03-01-02,69.318,81.474,2379.518,,,,,,,,
MBA,MBA03,MBA03-01-02,75.742,66.137,1958.258,,,,,,,,
MBA,MBA03,MBA03-01-02,99.916,81.051,3627.05,,,,,,,,
MBA,MBA03,MBA03-01-02,69.926,64.892,1896.273,,,,,,,,
MBA,MBA03,MBA03-01-02,71.295,54.614,5100.859,,,,,,,,
MBA,MBA03,MBA03-01-02,62.556,79.307,624.669,,,,,,,,
MBA,MBA03,MBA03-01-02,41.314,38.772,5232.653,,,,,,,,
MBA,MBA03,MBA03-01-02,52.741,51.531,3777.5,,,,,,,,
MBA,MBA03,MBA03-01-02,38.039,94.259,4140.386,,,,,,,,
MBA,MBA03,MBA03-01-02,40.392,55.424,1926.965,,,,,,,,
MBA,MBA03,MBA03-01-02,51.354,88.533,908.117,,,,,,,,
MBA,MBA03,MBA03-01-02,81.242,85.602,3767.872,,,,,,,,
MBA,MBA03,MBA03-01-02,82.409,71.878,3730.56,,,,,,,,
MBA,MBA03,MBA03-01-02,90.375,41.144,1852.943,,,,,,,,
MBA,MBA03,MBA03-01-02,85.756,23.159,767.897,,,,,,,,
MBA,MBA03,MBA03-01-02,64.276,62.544,4733.159,,,,,,,,
MBA,MBA03,MBA03-01-02,69.667,79.873,2944.609,,,,,,,,
MBA,MBA03,MBA03-01-02,68.693,51.364,4211.398,,,,,,,,
MBA,MBA03,MBA03-01-02,102.638,45.513,1872.201,,,,,,,,
MBA,MBA03,MBA03-01-02,80.757,63.484,1750.035,,,,,,,,
MBA,MBA03,MBA03-01-02,67.935,74.246,4630.853,,,,,,,,
MBA,MBA03,MBA03-01-02,60.827,67.362,4875.184,,,,,,,,
MBA,MBA03,MBA03-01-02,51.37,36.337,4662.749,,,,,,,,
MBA,MBA03,MBA03-01-02,56.636,35.329,3292.449,,,,,,,,
MBA,MBA03,MBA03-01-02,64.393,79.283,4490.032,,,,,,,,
MBA,MBA03,MBA03-01-02,67.473,53.858,5572.671,,,,,,,,
MBA,MBA03,MBA03-01-02,74.055,77.362,3628.856,,,,,,,,
MBA,MBA03,MBA03-01-02,48.922,38.881,2462.567,,,,,,,,
MBA,MBA03,MBA03-01-02,59.004,17.553,1703.095,,,,,,,,
MBA,MBA03,MBA03-01-02,70.815,57.243,2944.609,,,,,,,,
MBA,MBA03,MBA03-01-02,64.793,66.122,3811.803,,,,,,,,
MBA,MBA03,MBA03-01-02,67.352,87.333,3505.487,,,,,,,,
MBA,MBA03,MBA03-01-02,69.239,81.477,1719.343,,,,,,,,
MBA,MBA03,MBA03-01-02,62.233,75.564,4719.318,,,,,,,,
MBA,MBA03,MBA03-01-02,55.787,46.488,4399.762,,,,,,,,
MBA,MBA03,MBA03-01-02,38.642,26.744,3120.334,,,,,,,,
MBA,MBA03,MBA03-01-02,73.833,45.713,4147.006,,,,,,,,
MBA,MBA03,MBA03-01-02,71.035,90.771,7255.304,,,,,,,,
MBA,MBA03,MBA03-01-02,53.93,42.336,3239.491,,,,,,,,
MBA,MBA03,MBA03-01-02,22.214,44.672,6356.215,,,,,,,,
MBA,MBA03,MBA03-01-02,64.698,61.552,4045.302,,,,,,,,
MBA,MBA03,MBA03-01-02,49.576,36.338,4587.524,,,,,,,,
MBA,MBA03,MBA03-01-02,42.913,59.965,1911.318,,,,,,,,
MBA,MBA03,MBA03-01-02,54.25,38.642,2563.067,,,,,,,,
MBA,MBA03,MBA03-01-02,62.018,40.268,931.587,,,,,,,,
MBA,MBA03,MBA03-01-02,51.531,52.46,961.075,,,,,,,,
MBA,MBA03,MBA03-01-02,67.986,44.754,887.054,,,,,,,,
MBA,MBA03,MBA03-01-02,43.088,43.02,403.808,,,,,,,,
MBA,MBA03,MBA03-01-02,36.605,38.683,576.525,,,,,,,,
MBA,MBA03,MBA03-01-02,50.293,52.665,1864.979,,,,,,,,
MBA,MBA03,MBA03-01-02,25.236,20.17,3693.85,,,,,,,,
MBA,MBA03,MBA03-01-02,17.979,16.664,2862.162,,,,,,,,
MBA,MBA03,MBA03-01-02,17.379,15.708,2514.923,,,,,,,,
MBA,MBA03,MBA03-01-03,35.98,37.294,2764.662,,,,,,,,
MBA,MBA03,MBA03-01-03,42.145,35.924,843.12,,,,,,,,
MBA,MBA03,MBA03-01-03,32.081,39.427,3799.755,,,,,,,,
MBA,MBA03,MBA03-01-03,57.15,67.88,5455.904,,,,,,,,
MBA,MBA03,MBA03-01-03,42.392,74.716,4539.365,,,,,,,,
MBA,MBA03,MBA03-01-03,25.188,32.715,5407.159,,,,,,,,
MBA,MBA03,MBA03-01-03,61.618,59.049,6196.116,,,,,,,,
MBA,MBA03,MBA03-01-03,71.422,73.314,1440.705,,,,,,,,
MBA,MBA03,MBA03-01-03,69.301,65.687,4434.051,,,,,,,,
MBA,MBA03,MBA03-01-03,80.187,84.854,5866.933,,,,,,,,
MBA,MBA03,MBA03-01-03,49.443,64.801,3182.912,,,,,,,,
MBA,MBA03,MBA03-01-03,32.586,44.997,1535.79,,,,,,,,
MBA,MBA03,MBA03-01-03,25.988,61.081,2564.263,,,,,,,,
MBA,MBA03,MBA03-01-03,58.967,58.552,5265.736,,,,,,,,
MBA,MBA03,MBA03-01-03,86.467,81.919,3743.186,,,,,,,,
MBA,MBA03,MBA03-01-03,70.62,70.233,1378.118,,,,,,,,
MBA,MBA03,MBA03-01-03,26.008,57.281,4188.517,,,,,,,,
MBA,MBA03,MBA03-01-03,90.767,77.765,2554.032,,,,,,,,
MBA,MBA03,MBA03-01-03,95.05,70.739,3040.286,,,,,,,,
MBA,MBA03,MBA03-01-03,79.21,68.48,1034.491,,,,,,,,
MBA,MBA03,MBA03-01-03,83.263,71.882,2863.357,,,,,,,,
MBA,MBA03,MBA03-01-03,60.454,74.493,1235.492,,,,,,,,
MBA,MBA03,MBA03-01-03,27.808,34.213,1383.535,,,,,,,,
MBA,MBA03,MBA03-01-03,62.182,42.779,1313.124,,,,,,,,
MBA,MBA03,MBA03-02-01,63.299,46.371,936.401,,,,,,,,
MBA,MBA03,MBA03-02-01,73.341,86.42,1238.505,,,,,,,,
MBA,MBA03,MBA03-02-01,86.93,83.223,1444.321,,,,,,,,
MBA,MBA03,MBA03-02-01,83.223,88.806,1352.847,,,,,,,,
MBA,MBA03,MBA03-02-01,79.454,87.561,421.26,,,,,,,,
MBA,MBA03,MBA03-02-01,65.979,73.504,1000.192,,,,,,,,
MBA,MBA03,MBA03-02-01,74.026,82.65,1881.829,,,,,,,,
MBA,MBA03,MBA03-02-01,52.88,52.26,1884.237,,,,,,,,
MBA,MBA03,MBA03-02-01,57.302,25.125,2393.962,,,,,,,,
MBA,MBA03,MBA03-02-01,49.065,44.894,3463.361,,,,,,,,
MBA,MBA03,MBA03-02-01,87.689,81.556,2956.645,,,,,,,,
MBA,MBA03,MBA03-02-01,72.218,47.632,2110.514,,,,,,,,
MBA,MBA03,MBA03-02-01,28.611,21.589,3195.56,,,,,,,,
MBA,MBA03,MBA03-02-01,63.715,72.073,2478.214,,,,,,,,
MBA,MBA03,MBA03-02-01,58.486,42.76,2461.965,,,,,,,,
MBA,MBA03,MBA03-02-01,67.494,41.904,4137.377,,,,,,,,
MBA,MBA03,MBA03-02-01,52.886,47.029,3714.913,,,,,,,,
MBA,MBA03,MBA03-02-01,59.428,67.306,6161.231,,,,,,,,
MBA,MBA03,MBA03-02-01,62.138,59.484,684.247,,,,,,,,
MBA,MBA03,MBA03-02-01,65.412,63.966,2084.636,,,,,,,,
MBA,MBA03,MBA03-02-01,52.935,54.095,1285.445,,,,,,,,
MBA,MBA03,MBA03-02-01,54.696,46.327,2292.257,,,,,,,,
MBA,MBA03,MBA03-02-01,52.315,42.767,5322.924,,,,,,,,
MBA,MBA03,MBA03-02-01,38.219,23.88,3772.686,,,,,,,,
MBA,MBA03,MBA03-02-01,32.125,43.532,5670.764,,,,,,,,
MBA,MBA03,MBA03-02-01,33.768,49.74,6198.543,,,,,,,,
MBA,MBA03,MBA03-02-01,35.843,32.214,6117.902,,,,,,,,
MBA,MBA03,MBA03-02-01,39.258,39.666,5043.086,,,,,,,,
MBA,MBA03,MBA03-02-01,26.893,19.135,2419.237,,,,,,,,
MBA,MBA03,MBA03-02-02,65.02,80.533,1418.441,,,,,,,,
MBA,MBA03,MBA03-02-02,83.613,71.916,1045.927,,,,,,,,
MBA,MBA03,MBA03-02-02,64.192,84.526,1540.005,,,,,,,,
MBA,MBA03,MBA03-02-02,80.958,87.957,639.713,,,,,,,,
MBA,MBA03,MBA03-02-02,47.176,21.875,973.711,,,,,,,,
MBA,MBA03,MBA03-02-02,39.644,11.94,560.275,,,,,,,,
MBA,MBA03,MBA03-02-02,55.629,62.14,1387.749,,,,,,,,
MBA,MBA03,MBA03-02-02,66.899,65.705,368.903,,,,,,,,
MBA,MBA03,MBA03-02-02,38.106,35.171,504.91,,,,,,,,
MBA,MBA03,MBA03-02-02,23.728,19.468,3087.832,,,,,,,,
MBA,MBA03,MBA03-02-02,74.26,78.992,2761.657,,,,,,,,
MBA,MBA03,MBA03-02-02,44.157,36.962,1848.728,,,,,,,,
MBA,MBA03,MBA03-02-02,41.403,39.285,1777.715,,,,,,,,
MBA,MBA03,MBA03-02-02,54.145,62.97,1065.787,,,,,,,,
MBA,MBA03,MBA03-02-02,62.078,62.783,1312.524,,,,,,,,
MBA,MBA03,MBA03-02-02,14.416,25.219,1719.943,,,,,,,,
MBA,MBA03,MBA03-02-02,13.621,15.252,2308.502,,,,,,,,
MBA,MBA03,MBA03-02-02,9.408,16.931,1092.868,,,,,,,,
MBA,MBA03,MBA03-02-02,38.079,12.156,4108.484,,,,,,,,
MBA,MBA03,MBA03-02-02,52.499,45.788,4086.218,,,,,,,,
MBA,MBA03,MBA03-02-02,66.974,72.369,3794.947,,,,,,,,
MBA,MBA03,MBA03-02-02,62.87,81.156,4412.995,,,,,,,,
MBA,MBA03,MBA03-02-02,55.134,81.919,4325.734,,,,,,,,
MBA,MBA03,MBA03-02-02,57.833,85.214,2392.152,,,,,,,,
MBA,MBA03,MBA03-02-02,55.809,83.983,3123.339,,,,,,,,
MBA,MBA03,MBA03-02-02,55.17,52.751,479.032,,,,,,,,
MBA,MBA03,MBA03-02-02,34.231,42.688,1394.369,,,,,,,,
MBA,MBA03,MBA03-02-02,38.279,58.516,1428.672,,,,,,,,
MBA,MBA03,MBA03-02-02,33.281,41.096,344.831,,,,,,,,
MBA,MBA03,MBA03-02-02,31.443,34.489,132.998,,,,,,,,
MBA,MBA03,MBA03-02-02,51.364,43.26,177.531,,,,,,,,
MBA,MBA03,MBA03-02-02,50.102,72.98,3903.872,,,,,,,,
MBA,MBA03,MBA03-02-02,56.457,72.605,2827.855,,,,,,,,
MBA,MBA03,MBA03-02-02,22.055,35.469,3522.332,,,,,,,,
MBA,MBA03,MBA03-02-02,45.567,47.399,2975.296,,,,,,,,
MBA,MBA03,MBA03-02-02,39.801,10.092,612.632,,,,,,,,
MBA,MBA03,MBA03-02-02,32.352,47.711,1099.487,,,,,,,,
MBA,MBA03,MBA03-02-02,18.947,31.761,5318.703,,,,,,,,
MBA,MBA03,MBA03-02-02,18.391,31.332,356.265,,,,,,,,
MBA,MBA03,MBA03-02-02,26.716,38.251,950.241,,,,,,,,
MBA,MBA03,MBA03-02-02,32.438,46.964,4620.615,,,,,,,,
MBA,MBA03,MBA03-02-02,36.43,49.063,4355.824,,,,,,,,
MBA,MBA03,MBA03-02-02,30.185,43.375,3906.28,,,,,,,,
MBA,MBA03,MBA03-02-02,25.212,53.894,303.909,,,,,,,,
MBA,MBA03,MBA03-02-03,72.64,87.096,1155.455,,,,,,,,
MBA,MBA03,MBA03-02-03,59.814,48.582,1619.442,,,,,,,,
MBA,MBA03,MBA03-02-03,70.184,45.875,2172.496,,,,,,,,
MBA,MBA03,MBA03-02-03,76.234,63.612,1375.112,,,,,,,,
MBA,MBA03,MBA03-02-03,74.94,69.46,980.331,,,,,,,,
MBA,MBA03,MBA03-02-03,87.822,78.617,1056.158,,,,,,,,
MBA,MBA03,MBA03-02-03,83.059,104.838,388.161,,,,,,,,
MBA,MBA03,MBA03-02-03,77.079,77.272,2116.528,,,,,,,,
MBA,MBA03,MBA03-02-03,57.145,59.786,2206.798,,,,,,,,
MBA,MBA03,MBA03-02-03,68.277,77.623,1242.114,,,,,,,,
MBA,MBA03,MBA03-02-03,21.777,49.945,1029.077,,,,,,,,
MBA,MBA03,MBA03-02-03,76.977,87.462,398.993,,,,,,,,
MBA,MBA03,MBA03-02-03,66.118,66.146,3196.758,,,,,,,,
MBA,MBA03,MBA03-02-03,49.703,44.902,2638.89,,,,,,,,
MBA,MBA03,MBA03-02-03,72.126,68.368,1718.137,,,,,,,,
MBA,MBA03,MBA03-02-03,61.369,63.73,3640.886,,,,,,,,
MBA,MBA03,MBA03-02-03,42.553,45.337,1746.422,,,,,,,,
MBA,MBA03,MBA03-02-03,60.633,76.831,1325.764,,,,,,,,
MBA,MBA03,MBA03-02-03,62.755,63.446,3240.689,,,,,,,,
MBA,MBA03,MBA03-02-03,51.223,29.489,2810.403,,,,,,,,
MBA,MBA03,MBA03-02-03,43.615,34.987,2942.197,,,,,,,,
MBA,MBA03,MBA03-02-03,84.643,97.295,4397.95,,,,,,,,
MBA,MBA03,MBA03-02-03,73.844,70.368,5921.706,,,,,,,,
MBA,MBA03,MBA03-02-03,55.994,53.707,1219.245,,,,,,,,
MBA,MBA03,MBA03-02-03,60.826,56.969,1339.605,,,,,,,,
MBA,MBA03,MBA03-02-03,68.337,62.414,3528.951,,,,,,,,
MBA,MBA03,MBA03-02-03,55.994,65.173,4043.49,,,,,,,,
MBA,MBA03,MBA03-02-03,60.95,65.389,1248.132,,,,,,,,
MBA,MBA03,MBA03-02-03,51.982,44.245,3144.402,,,,,,,,
MBA,MBA03,MBA03-02-03,50.573,37.949,3492.242,,,,,,,,
MBA,MBA03,MBA03-02-03,51.982,59.779,3510.897,,,,,,,,
